Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
11,MT Rascon-Gomez,La construcción de la identidad cultural desde una perspectiva de género: el caso de las mujeres marroquíes,2006,,riuma.uma.es,https://riuma.uma.es/xmlui/bitstream/handle/10630/2711/16795246.pdf,"https://scholar.google.com/scholar?cites=8090901102303938531&as_sdt=2005&sciodt=0,5&hl=en",189,09/05/22 09:46,PDF,,,,,,,,11,0.69,11,1,16,… de la identidad cultural desde una perspectiva de género. … los que definen la identidad cultural de la población marroquí; … modo se manifiesta la identidad cultural de estas madres en …,https://riuma.uma.es/xmlui/bitstream/handle/10630/2711/16795246.pdf,"https://scholar.google.com/scholar?q=related:44ekY6-nSHAJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
8,J Garavito,"En busca de una identidad cultural colombiana: Changó, el gran putas, de Manuel Zapata Olivella",1997,… : Boletín del Instituto Caro y Cuervo,bibliotecadigital.caroycuervo.gov.co,http://bibliotecadigital.caroycuervo.gov.co/832/1/TH_52_123_326_0.pdf,"https://scholar.google.com/scholar?cites=2937928190425684895&as_sdt=2005&sciodt=0,5&hl=en",190,09/05/22 09:46,PDF,,,,,,,,8,0.32,8,1,25,"La identidad cultural de un país otrora colonizado siempre plantea un problema, pues la cultura del colonizado y la del colonizador han experimentado primero un choque y, luego, se …",http://bibliotecadigital.caroycuervo.gov.co/832/1/TH_52_123_326_0.pdf,"https://scholar.google.com/scholar?q=related:n9vtlR-exSgJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
5,"J Vergara del Solar, ...",Los dilemas de la identidad. Una mirada sociológica acerca de la identidad cultural latinoamericana,2005,Estudios …,revistas.unam.mx,http://revistas.unam.mx/index.php/rel/article/view/70548,"https://scholar.google.com/scholar?cites=15387334385038735502&as_sdt=2005&sciodt=0,5&hl=en",191,09/05/22 09:46,,,,,,,,,5,0.29,3,2,17,"… no se abordó el tema de la identidad cultural lalinoamericana. … El al'l6Jisis de '"" identidad cultural requiere fundamentalmente el … es que las investigaciones sobre la identidad cultural …",http://revistas.unam.mx/index.php/rel/article/download/70548/62345,"https://scholar.google.com/scholar?q=related:jjhj_BjLitUJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
11,"MJ Anato Martínez, B Rivas Alfonzo, ...",Paisaje e identidad cultural en la promoción de la imagen de Isla Margarita como destino turístico,2010,,pasosonline.org,http://www.pasosonline.org/Publicados/8110/PASOS19.pdf#page=121,"https://scholar.google.com/scholar?cites=1038665674260565019&as_sdt=2005&sciodt=0,5&hl=en",192,09/05/22 09:46,PDF,,,,,,,,11,0.92,4,3,12,… la identidad cultural se construye a partir de la acción humana sobre el medio originario. El trabajo tiene como objetivo analizar el papel que juega el paisaje y la identidad cultural en …,http://www.pasosonline.org/Publicados/8110/PASOS19.pdf#page=121,"https://scholar.google.com/scholar?q=related:G0yxeu0Uag4J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
13,I Tamayo Rodríguez,Potencialidades formativas del pensamiento de Fidel Castro Ruz para el desarrollo de la identidad cultural del maestro primario,2009,,repositorio.uho.edu.cu,https://repositorio.uho.edu.cu/handle/uho/2666,"https://scholar.google.com/scholar?cites=16359247998599622874&as_sdt=2005&sciodt=0,5&hl=en",193,09/05/22 09:46,,,,,,,,,13,1.00,13,1,13,… el desarrollo de su identidad cultural como profesional pedagógico… de desarrollo de la identidad cultural del maestro primario. … favorecer el desarrollo de su identidad cultural desde las …,https://repositorio.uho.edu.cu/xmlui/bitstream/handle/uho/2666/Tes.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:2vAMNWG5B-MJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
5,LA Rodrigues,Identidad cultural y desarrollo urbano:¿ proyectos engañosos?,2015,… -Revista Latino-Americana de Estudos em Cultura,periodicos.uff.br,https://periodicos.uff.br/pragmatizes/article/view/10409,"https://scholar.google.com/scholar?cites=7590308612131699604&as_sdt=2005&sciodt=0,5&hl=en",194,09/05/22 09:46,,,,,,,,,5,0.71,5,1,7,"La investigación-cuyos resultados parciales presenta esta ponencia-desarrolla ideas sobre la construcción y consolidación del Camino Niemeyer, atracción turística en Niteroi, ciudad …",https://periodicos.uff.br/pragmatizes/article/download/10409/7248,"https://scholar.google.com/scholar?q=related:lLuysXcxVmkJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
9,"M Ramos-Serrano, MM Rubio-Hernández",La identidad cultural en la publicidad de bebidas alcohólicas,2011,Pensar la Publicidad: Revista …,idus.us.es,https://idus.us.es/handle/11441/28882,"https://scholar.google.com/scholar?cites=14036346411031191353&as_sdt=2005&sciodt=0,5&hl=en",195,09/05/22 09:46,,,,,,,,,9,0.82,5,2,11,"… presentes en los anuncios de bebidas alcohólicas se manifiestan de forma diferente según el país emisor, rescatando los lugares comunes que configuran su identidad cultural. El …",https://idus.us.es/bitstream/handle/11441/28882/laidentidadcultural.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:Od_XbbEey8IJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
4,R Chaves,Construcción de identidad cultural,1999,,academia.edu,https://www.academia.edu/download/53930030/1999__Construccion_identidad_cultural.pdf,"https://scholar.google.com/scholar?cites=6727473511773116139&as_sdt=2005&sciodt=0,5&hl=en",196,09/05/22 09:46,PDF,,,,,,,,4,0.17,4,1,23,El momento actual parece sumirnos en cierto desasosiego cultural ante la ruptura de muchos códigos relacionados con los proyectos históricos de cohesión social. La emergencia de …,https://www.academia.edu/download/53930030/1999__Construccion_identidad_cultural.pdf,"https://scholar.google.com/scholar?q=related:6xYW6YPJXF0J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
11,L GARCÍA,"La contribución del humor, de la comedia de situación a la identidad cultural catalana.",2009,Comunicación y sociedad,search.ebscohost.com,http://search.ebscohost.com/login.aspx?direct=true&profile=ehost&scope=site&authtype=crawler&jrnl=02140039&AN=42835690&h=gtXQZbOkuLZZTMn45%2BdHEfLvCKR9YYlJ4zOS5b4lePKnfr3hh12XtJaAVfQeporzm1JOneU2Fk3jlHzXj8lFag%3D%3D&crl=c,"https://scholar.google.com/scholar?cites=15790976425276432729&as_sdt=2005&sciodt=0,5&hl=en",197,09/05/22 09:46,,,,,,,,,11,0.85,11,1,13,"En este artículo exponemos los resultados de un estudio sobre la recepción del humor de una comedia de situación de producción catalana. Con este trabajo, intentamos entender …",https://core.ac.uk/download/pdf/324032638.pdf,"https://scholar.google.com/scholar?q=related:WWErBWXRJNsJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
4,"B Abarca, Y Ramos",Identidad cultural latinoamericana: Un caso de sensibilización en Venezuela,2019,Social Innova Sciences,socialinnovasciences.org,https://socialinnovasciences.org/ojs/index.php/sis/article/view/20,"https://scholar.google.com/scholar?cites=3031630119901540839&as_sdt=2005&sciodt=0,5&hl=en",198,09/05/22 09:46,,,,,,,,,4,1.33,2,2,3,… la identidad cultural de los países latinoamericanos van desapareciendo. Este estudio tiene como propósito promover la sensibilización en torno a la identidad cultural latinoamericana …,https://socialinnovasciences.org/ojs/index.php/sis/article/download/20/14,"https://scholar.google.com/scholar?q=related:5zEbI4iDEioJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
3,"L Contreras-Anaya, I Ariza-Caro, ...",Fortalecimiento de la Identidad Cultural desde la investigación como estrategia Pedagógica,2018,CULTURA …,repositorio.cuc.edu.co,https://repositorio.cuc.edu.co/handle/11323/2170,"https://scholar.google.com/scholar?cites=15060564806106775259&as_sdt=2005&sciodt=0,5&hl=en",199,09/05/22 09:46,,,,,,,,,3,0.75,1,3,4,"… en la línea de Identidad Cultural y Ambiental, trabajar por el … dirigidas a fomentar la identidad cultural, teniendo en … temas relacionados con la identidad cultural y el fortalecimiento de …",https://repositorio.cuc.edu.co/bitstream/handle/11323/2170/Fortalecimiento%20de%20la%20Identidad%20Cultural.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:236-mOXfAdEJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
4,AG Gómez,Identidad cultural y globalización,2019,Revista Internacional de Filosofía Hodós,revistaodos.org,http://revistaodos.org/hodos/index.php/journal/article/view/12,"https://scholar.google.com/scholar?cites=15016416363834860035&as_sdt=2005&sciodt=0,5&hl=en",200,09/05/22 09:46,,,,,,,,,4,1.33,4,1,3,"En el presente ensayo se reflexiona sobre la cultura y su relación con la identidad. Se argumenta que la identidad cultural se encuentra íntimamente ligada a la noción de territorio, y …",http://revistaodos.org/hodos/index.php/journal/article/download/12/18,"https://scholar.google.com/scholar?q=related:A2K9XR8HZdAJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
12,RA Davis,La música y la educación musical: Educación musical e identidad cultural,2009,La educación musical para el nuevo milenio: El futuro …,books.google.com,https://books.google.com/books?hl=en&lr=&id=hp4QhunVlf8C&oi=fnd&pg=PA71&dq=%22identidad+cultural%22&ots=z1loVtM08n&sig=24392ZO5u9UQv84huyVOukfV43E,"https://scholar.google.com/scholar?cites=8800543273129106201&as_sdt=2005&sciodt=0,5&hl=en",201,09/05/22 09:46,,,,,,,,,12,0.92,12,1,13,"Puede parecer que las relaciones entre la música, la educación y las multicolores formaciones discursivas de la identidad cultural sean obvias sin más, incluso intuitivas, para el …",,"https://scholar.google.com/scholar?q=related:GVtQyXrPIXoJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
7,JL Villacañas Berlanga,El derecho a la identidad cultural: reconocimiento y multiculturalismo,1999,"… . Revista Iberoamericana de Filosofía, Política y …",idus.us.es,https://idus.us.es/bitstream/handle/11441/45821/file_1.pdf?sequence=1,"https://scholar.google.com/scholar?cites=6740147413450101973&as_sdt=2005&sciodt=0,5&hl=en",202,09/05/22 09:46,PDF,,,,,,,,7,0.30,7,1,23,"… Por mucho que la nación-Estado haya intentado homogeneizar su cultura en todo el territorio, estas minorías nacionales han sobrevivido con sus señas de identidad cultural. Tan …",https://idus.us.es/bitstream/handle/11441/45821/file_1.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:1RR2mFzQiV0J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
15,"M Perl, K Pörtl","Identidad cultural y lingüística en Colombia, Venezuela y en el Caribe hispánico: Actas del Segundo Congreso Internacional del Centro de Estudios …",2012,,books.google.com,https://books.google.com/books?hl=en&lr=&id=SasFCgAAQBAJ&oi=fnd&pg=PP5&dq=%22identidad+cultural%22&ots=WhcQfsMDRL&sig=Tox3d9mJ45XLsbzbSHMJGDEHIUg,"https://scholar.google.com/scholar?cites=14524913929126928795&as_sdt=2005&sciodt=0,5&hl=en",203,09/05/22 09:46,BOOK,,,,,,,,15,1.50,8,2,10,"… En un mundo caracterizado por procesos de globalización masiva, se debe garantizar la identidad cultural y lingüística en las diferentes regiones mediante el fomento de los valores …",http://personal.psu.edu/jml34/valor.pdf,"https://scholar.google.com/scholar?q=related:m-G7IkPckskJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
10,"DB de los Ríos, YME Moro",Compromiso social de las universidades en el fortalecimiento de la identidad cultural a través de la memoria viva de la comunidad,2012,Didasc@ lia: didáctica y educación ISSN …,200.14.53.93,http://200.14.53.93/index.php/didascalia/article/download/122/121,"https://scholar.google.com/scholar?cites=2123798634615172106&as_sdt=2005&sciodt=0,5&hl=en",204,09/05/22 09:46,PDF,,,,,,,,10,1.00,5,2,10,"… es lograr a través de los diferentes procesos sustantivos la consolidación del trabajo político- ideológico, la formación de valores y el fortalecimiento de nuestra identidad cultural, …",http://200.14.53.93/index.php/didascalia/article/download/122/121,"https://scholar.google.com/scholar?q=related:CmyyFps_eR0J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
7,"F Jullien, IZ Beaskoetxea","La identidad cultural no existe: François Jullien Traducción de Pablo Cuartas Taurus, Madrid 2017",2018,… Revista vasca de sociología y ciencia …,dialnet.unirioja.es,https://dialnet.unirioja.es/servlet/articulo?codigo=6487640,"https://scholar.google.com/scholar?cites=10585971665122452788&as_sdt=2005&sciodt=0,5&hl=en",205,09/05/22 09:46,,,,,,,,,7,1.75,4,2,4,"Para afrontar su reflexión, François Jullien recurre al vocablo écart, de difícil traslación a otras lenguas, como se nos advierte al comienzo del libro en una interesante nota sobre la …",,"https://scholar.google.com/scholar?q=related:NGX5fSTt6JIJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
3,"JES Molina, MKR Molina, WJ Vanegas, ...",Identidad cultural Caribe e innovación curricular en proyectos formativos,2020,Opción: Revista de …,dialnet.unirioja.es,https://dialnet.unirioja.es/servlet/articulo?codigo=7820365,"https://scholar.google.com/scholar?cites=10668327387896653966&as_sdt=2005&sciodt=0,5&hl=en",206,09/05/22 09:46,,,,,,,,,3,1.50,1,4,2,"… de contenidos en aras a fortalecer la identidad cultural, se develan inconsistencias desde la … , el reconocimiento del contexto e identidad cultural, han sido líneas de discusión por parte …",https://dialnet.unirioja.es/descarga/articulo/7820365.pdf,"https://scholar.google.com/scholar?q=related:jqgmbzyDDZQJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
12,PL de Heredia,Traducción y censura en la escena española de posguerra: creación de una nueva identidad cultural,2015,,buleria.unileon.es,https://buleria.unileon.es/handle/10612/4729,"https://scholar.google.com/scholar?cites=7455795435044703436&as_sdt=2005&sciodt=0,5&hl=en",207,09/05/22 09:46,BOOK,,,,,,,,12,1.71,12,1,7,… Creación de una nueva identidad cultural … 'Ï raducción _v censura en la escena espaimla de posguerra: Creación de una nueva identidad cultural … 'I‘raducción y censura …,https://buleria.unileon.es/bitstream/handle/10612/4729/Maria%20Perez%20de%20Heredia-3.pdf?sequence=1,"https://scholar.google.com/scholar?q=related:zIzRF3JOeGcJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
2,SM Torres,Literatura e identidad cultural,2006,Estudios filológicos,redalyc.org,https://www.redalyc.org/pdf/1734/173414185010.pdf,"https://scholar.google.com/scholar?cites=10833341665936328304&as_sdt=2005&sciodt=0,5&hl=en",208,09/05/22 09:46,PDF,,,,,,,,2,0.13,2,1,16,"Se afirma que la literatura no sólo representa la identidad cultural de la comunidad o colectividad desde donde emerge, sino que ella misma crea identidad. Creemos que la …",https://www.redalyc.org/pdf/1734/173414185010.pdf,"https://scholar.google.com/scholar?q=related:cMaSANnCV5YJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
10,AL Martínez-Pujalte,Derechos humanos e identidad cultural. Una posible conciliación entre interculturalidad y universalidad.,1998,,dadun.unav.edu,https://dadun.unav.edu/bitstream/10171/13677/1/PD_38_05.pdf,"https://scholar.google.com/scholar?cites=12636704078640533189&as_sdt=2005&sciodt=0,5&hl=en",209,09/05/22 09:46,PDF,,,,,,,,10,0.42,10,1,24,"… a una atención adecuada a la estructura ontológica del ser humano ya su naturaleza social, conduce a afirmar que el ser humano tiene derecho a la protección de su identidad cultural…",https://dadun.unav.edu/bitstream/10171/13677/1/PD_38_05.pdf,"https://scholar.google.com/scholar?q=related:xU4ZS2iXXq8J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
13,J VAN KESSEL,Ecología y orientación: problemas de la identidad cultural de los aymaras chilenos contemporáneos,1980,Chungara: Revista de Antropología Chilena,JSTOR,https://www.jstor.org/stable/27801716,"https://scholar.google.com/scholar?cites=1086720418687922852&as_sdt=2005&sciodt=0,5&hl=en",210,09/05/22 09:46,,,,,,,,,13,0.31,13,1,42,"… La identidad cultural del grupo human<^ que nos ocupa en este art?culo, es un problema que afecta en primer lugar al aymara mismo que lo sufre. La desorientaci?n, es el primer …",http://www.chungara.cl/Vols/1980/Vol6/Ecologia_y_orientacion.pdf,"https://scholar.google.com/scholar?q=related:pLIOjnbOFA8J:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
7,ER Vela,Conversión religiosa e identidad cultural en el altiplano peruano,2015,Revista Cultura & Religión,revistaculturayreligion.cl,http://revistaculturayreligion.cl/index.php/revistaculturayreligion/article/view/590,"https://scholar.google.com/scholar?cites=2998579145629057338&as_sdt=2005&sciodt=0,5&hl=en",211,09/05/22 09:46,,,,,,,,,7,1.00,7,1,7,"… debilitando con ello su propia identidad cultural. Para este fin, … aspectos relacionados con su identidad cultural. El análisis … , es su identidad religiosa y ya no tanto su identidad cultural. …",https://revistaculturayreligion.cl/index.php/revistaculturayreligion/article/download/590/494,"https://scholar.google.com/scholar?q=related:OkEdhtgXnSkJ:scholar.google.com/&scioq=%22identidad+cultural%22&hl=en&as_sdt=0,5&as_vis=1"
